"OrderID","OrderDate","CompanyName","Country","OrderValue","ItemsInOrder","OrderSegment"
21283,"2020-08-10 16:31:51",Godos Cocina Típica,Spain,43594.39,53,High Value
19827,"2018-01-03 06:59:51",Ana Trujillo Emparedados y helados,Mexico,43594.08,59,High Value
17644,"2020-04-03 07:23:02",Laughing Bacchus Wine Cellars,Canada,43586.49,62,High Value
25878,"2021-12-23 20:49:32",Lonesome Pine Restaurant,USA,43583.23,53,High Value
19305,"2016-03-23 19:47:49",LINO-Delicateses,Venezuela,43577.28,67,High Value
20082,"2015-04-13 10:05:05",La corne d'abondance,France,43576.24,63,High Value
19059,"2019-10-11 23:23:31",White Clover Markets,USA,43576.08,54,High Value
12164,"2018-05-03 04:40:01",Frankenversand,Germany,43576.0,47,High Value
12887,"2018-03-21 23:15:17",Simons bistro,Denmark,43559.71,50,High Value
15491,"2021-10-05 04:40:03",Trail's Head Gourmet Provisioners,USA,43559.63,58,High Value
20928,"2022-10-12 08:19:39",Familia Arquibaldo,Brazil,43559.63,73,High Value
23656,"2017-07-17 00:06:03",Wilman Kala,Finland,43556.8,68,High Value
24373,"2020-08-03 06:49:22",Océano Atlántico Ltda.,Argentina,43556.59,52,High Value
18893,"2015-01-25 12:31:38",Magazzini Alimentari Riuniti,Italy,43555.65,58,High Value
12237,"2023-04-20 05:18:46",LILA-Supermercado,Venezuela,43553.45,60,High Value
19634,"2021-02-02 15:04:24",Simons bistro,Denmark,43544.95,51,High Value
19308,"2015-02-28 05:55:31",Ricardo Adocicados,Brazil,43543.78,60,High Value
21562,"2020-12-06 14:03:11",Océano Atlántico Ltda.,Argentina,43541.03,47,High Value
26017,"2018-09-02 20:01:08",Toms Spezialitäten,Germany,43528.68,62,High Value
21189,"2017-11-21 02:38:19",Island Trading,UK,43526.34,52,High Value
25163,"2022-09-20 20:15:58",Great Lakes Food Market,USA,43523.7,65,High Value
17909,"2019-08-22 23:29:40",Old World Delicatessen,USA,43514.29,42,High Value
19048,"2016-07-10 12:27:24",HILARION-Abastos,Venezuela,43513.82,57,High Value
20895,"2017-08-04 23:58:56",Lonesome Pine Restaurant,USA,43509.16,55,High Value
15671,"2023-01-15 20:04:26",Königlich Essen,Germany,43509.06,70,High Value
14808,"2015-06-11 11:00:25",Blondesddsl père et fils,France,43508.8,72,High Value
21858,"2018-09-11 21:38:59",Familia Arquibaldo,Brazil,43500.13,58,High Value
18460,"2021-07-10 00:51:17",Rattlesnake Canyon Grocery,USA,43498.71,63,High Value
25332,"2017-05-31 05:18:21",LINO-Delicateses,Venezuela,43495.73,56,High Value
24634,"2013-05-01 18:36:27",Rattlesnake Canyon Grocery,USA,43489.59,45,High Value
18992,"2019-07-14 11:26:25",Mère Paillarde,Canada,43478.75,58,High Value
20305,"2017-09-19 05:33:02",Tortuga Restaurante,Mexico,43472.99,48,High Value
26082,"2019-02-07 07:00:38",Ernst Handel,Austria,43469.8,49,High Value
12272,"2019-04-29 21:09:52",Bólido Comidas preparadas,Spain,43466.64,67,High Value
22769,"2020-10-07 09:04:55",LINO-Delicateses,Venezuela,43465.21,70,High Value
16762,"2014-08-29 14:15:22",Toms Spezialitäten,Germany,43462.12,60,High Value
20019,"2019-12-19 17:16:55",Spécialités du monde,France,43458.57,59,High Value
13906,"2021-07-31 11:28:03",Richter Supermarkt,Switzerland,43455.63,63,High Value
16467,"2020-10-28 17:42:38",Morgenstern Gesundkost,Germany,43453.52,64,High Value
18218,"2013-05-22 03:09:43",Laughing Bacchus Wine Cellars,Canada,43449.21,52,High Value
16612,"2015-03-03 11:22:07",LILA-Supermercado,Venezuela,43445.51,60,High Value
21460,"2021-04-16 10:34:32",Simons bistro,Denmark,43444.27,72,High Value
21294,"2023-06-20 12:25:18",Morgenstern Gesundkost,Germany,43439.32,58,High Value
26198,"2018-08-03 21:50:51",Königlich Essen,Germany,43437.93,63,High Value
14243,"2015-04-01 21:48:50",Ricardo Adocicados,Brazil,43436.39,71,High Value
16900,"2020-04-28 02:03:39",Lehmanns Marktstand,Germany,43436.38,42,High Value
26475,"2016-03-22 02:37:00",Let's Stop N Shop,USA,43434.01,51,High Value
19153,"2015-02-18 18:34:24",Bon app',France,43431.97,55,High Value
11207,"2016-09-02 20:25:55",The Big Cheese,USA,43431.41,52,High Value
16390,"2018-02-16 09:58:04",Cactus Comidas para llevar,Argentina,43430.26,64,High Value
11396,"2022-04-20 17:03:10",Spécialités du monde,France,43426.49,49,High Value
20883,"2022-04-25 16:12:53",Hungry Coyote Import Store,USA,43422.58,53,High Value
11688,"2020-12-24 13:43:37",QUICK-Stop,Germany,43420.1,59,High Value
12579,"2015-04-20 09:02:32",Toms Spezialitäten,Germany,43414.56,68,High Value
21971,"2021-03-11 19:56:13",Hungry Coyote Import Store,USA,43409.98,64,High Value
22609,"2022-01-14 05:58:30",Piccolo und mehr,Austria,43409.36,58,High Value
14328,"2013-11-26 04:38:15",Lehmanns Marktstand,Germany,43407.82,59,High Value
22761,"2021-04-02 14:08:33",Toms Spezialitäten,Germany,43406.26,61,High Value
19119,"2020-09-13 15:25:13",Suprêmes délices,Belgium,43400.98,68,High Value
14285,"2020-02-06 03:22:44",LINO-Delicateses,Venezuela,43391.95,63,High Value
20294,"2023-07-04 14:11:47",Familia Arquibaldo,Brazil,43383.68,62,High Value
22261,"2018-05-04 19:26:36",Wilman Kala,Finland,43381.57,46,High Value
19297,"2014-03-11 01:08:55",Folies gourmandes,France,43380.42,66,High Value
11435,"2019-08-27 13:28:25",Ana Trujillo Emparedados y helados,Mexico,43377.15,61,High Value
20044,"2023-04-02 01:59:12",Paris spécialités,France,43368.42,70,High Value
22938,"2023-07-27 01:45:49",Frankenversand,Germany,43365.9,55,High Value
13404,"2015-04-27 13:21:12",Seven Seas Imports,UK,43362.58,52,High Value
20772,"2015-08-05 03:15:46",Tortuga Restaurante,Mexico,43362.37,62,High Value
19823,"2018-06-21 07:44:17",Blauer See Delikatessen,Germany,43355.4,55,High Value
24105,"2014-08-03 02:55:57",White Clover Markets,USA,43353.46,52,High Value
22477,"2013-10-14 23:26:57",Romero y tomillo,Spain,43352.75,67,High Value
23965,"2013-12-29 08:48:17",Seven Seas Imports,UK,43347.26,74,High Value
23045,"2023-01-11 13:27:26",Split Rail Beer & Ale,USA,43344.55,57,High Value
15485,"2012-10-28 15:34:41",North/South,UK,43343.76,49,High Value
18294,"2015-07-30 13:48:52",Folk och fä HB,Sweden,43343.69,45,High Value
21561,"2019-06-22 22:14:20",The Big Cheese,USA,43341.46,69,High Value
19504,"2017-03-18 05:59:26",Familia Arquibaldo,Brazil,43340.16,50,High Value
23878,"2013-02-11 16:02:32",Centro comercial Moctezuma,Mexico,43335.91,62,High Value
21861,"2016-10-08 04:22:35",Morgenstern Gesundkost,Germany,43335.45,59,High Value
21350,"2014-07-03 11:19:15",Around the Horn,UK,43333.26,70,High Value
12067,"2016-05-12 00:20:00",Tortuga Restaurante,Mexico,43326.91,64,High Value
25697,"2015-08-19 22:59:17",Paris spécialités,France,43325.65,54,High Value
24171,"2022-08-25 02:27:46",Save-a-lot Markets,USA,43320.48,64,High Value
25377,"2016-12-18 20:01:55",B's Beverages,UK,43313.13,56,High Value
20112,"2019-04-02 16:56:45",Tortuga Restaurante,Mexico,43306.68,46,High Value
25427,"2017-01-10 21:24:12",Wellington Importadora,Brazil,43305.09,59,High Value
24234,"2021-11-08 00:19:56",Pericles Comidas clásicas,Mexico,43303.29,64,High Value
11552,"2023-09-25 22:14:51",Gourmet Lanchonetes,Brazil,43301.14,51,High Value
12181,"2012-09-06 12:17:51",Lazy K Kountry Store,USA,43297.15,71,High Value
12099,"2014-09-16 23:54:16",Bólido Comidas preparadas,Spain,43296.33,61,High Value
16299,"2014-08-09 16:53:47",Hungry Owl All-Night Grocers,Ireland,43293.82,71,High Value
20525,"2023-04-25 08:17:41",GROSELLA-Restaurante,Venezuela,43291.94,43,High Value
24448,"2014-01-26 06:37:51",La corne d'abondance,France,43290.84,57,High Value
17185,"2014-05-03 08:59:19",LINO-Delicateses,Venezuela,43288.52,59,High Value
13170,"2013-11-23 20:59:12",Berglunds snabbköp,Sweden,43285.02,76,High Value
13725,"2017-05-16 08:30:35",Ottilies Käseladen,Germany,43282.41,65,High Value
22621,"2023-02-21 16:43:44",Centro comercial Moctezuma,Mexico,43280.9,52,High Value
21709,"2023-09-09 10:25:07",Save-a-lot Markets,USA,43279.76,44,High Value
12105,"2015-05-09 16:17:17",Mère Paillarde,Canada,43272.51,63,High Value
20784,"2021-08-06 16:56:04",The Cracker Box,USA,43267.59,55,High Value
20334,"2018-12-25 17:30:20",Let's Stop N Shop,USA,43261.95,53,High Value
11528,"2021-12-16 04:20:45",Seven Seas Imports,UK,43254.84,70,High Value
23894,"2020-10-22 10:11:03",Split Rail Beer & Ale,USA,43254.36,51,High Value
16882,"2014-08-28 01:54:32",Lonesome Pine Restaurant,USA,43245.6,71,High Value
11305,"2018-08-14 13:25:03",QUICK-Stop,Germany,43243.18,53,High Value
19974,"2017-12-26 11:47:52",Blauer See Delikatessen,Germany,43239.92,65,High Value
12050,"2017-05-12 20:28:25",Seven Seas Imports,UK,43238.02,63,High Value
16484,"2013-10-09 03:58:21",France restauration,France,43231.35,56,High Value
24169,"2016-09-03 12:07:39",Magazzini Alimentari Riuniti,Italy,43224.71,46,High Value
13742,"2023-10-18 07:20:56",Hanari Carnes,Brazil,43223.23,48,High Value
19041,"2020-11-30 20:12:59",Mère Paillarde,Canada,43221.55,66,High Value
25253,"2021-09-29 00:34:25",Familia Arquibaldo,Brazil,43214.86,51,High Value
18580,"2017-08-06 09:52:19",Old World Delicatessen,USA,43209.03,52,High Value
15703,"2017-02-10 21:39:48",Blondesddsl père et fils,France,43205.97,67,High Value
24890,"2018-07-16 02:00:48",LINO-Delicateses,Venezuela,43205.7,65,High Value
12231,"2022-02-15 16:58:54",Folies gourmandes,France,43204.7,50,High Value
22103,"2016-05-10 16:07:40",Richter Supermarkt,Switzerland,43198.75,52,High Value
16625,"2020-05-08 09:23:58",Vins et alcools Chevalier,France,43198.42,62,High Value
21440,"2017-09-14 09:07:07",Wilman Kala,Finland,43198.13,67,High Value
17288,"2019-06-14 02:24:16",Antonio Moreno Taquería,Mexico,43185.39,61,High Value
25911,"2015-05-03 15:22:54",Hungry Owl All-Night Grocers,Ireland,43176.63,67,High Value
22958,"2014-01-21 16:47:49",Trail's Head Gourmet Provisioners,USA,43173.99,61,High Value
20174,"2019-03-07 01:27:00",Rattlesnake Canyon Grocery,USA,43168.23,58,High Value
14793,"2015-04-06 05:55:30",Rancho grande,Argentina,43168.02,63,High Value
19873,"2013-06-09 13:20:39",Great Lakes Food Market,USA,43163.55,60,High Value
13809,"2016-02-11 04:08:59",Wilman Kala,Finland,43162.99,53,High Value
18043,"2012-10-28 23:03:33",Rattlesnake Canyon Grocery,USA,43162.85,53,High Value
18716,"2020-07-29 23:29:05",Chop-suey Chinese,Switzerland,43160.7,61,High Value
12946,"2023-10-22 04:11:53",Victuailles en stock,France,43152.42,48,High Value
20397,"2021-07-24 04:15:11",B's Beverages,UK,43148.07,66,High Value
17879,"2022-02-10 15:50:50",Spécialités du monde,France,43147.33,58,High Value
13903,"2013-02-06 05:32:24",B's Beverages,UK,43146.35,70,High Value
16003,"2012-11-04 19:48:09",Lehmanns Marktstand,Germany,43145.67,48,High Value
22001,"2020-11-04 02:53:35",Cactus Comidas para llevar,Argentina,43141.29,65,High Value
22939,"2022-02-11 16:20:18",Blauer See Delikatessen,Germany,43126.13,63,High Value
23424,"2017-10-28 20:07:22",Eastern Connection,UK,43122.56,51,High Value
21485,"2013-08-12 18:56:21",Queen Cozinha,Brazil,43114.84,56,High Value
20572,"2021-02-04 16:07:13",Morgenstern Gesundkost,Germany,43112.82,57,High Value
16837,"2013-08-11 04:46:31",Comércio Mineiro,Brazil,43104.68,50,High Value
23104,"2023-05-06 04:14:58",Victuailles en stock,France,43102.09,63,High Value
24393,"2017-06-07 07:39:19",Hungry Owl All-Night Grocers,Ireland,43101.8,54,High Value
19613,"2017-10-17 00:34:23",Santé Gourmet,Norway,43096.57,66,High Value
22207,"2022-01-15 05:19:55",Laughing Bacchus Wine Cellars,Canada,43096.45,57,High Value
13095,"2014-10-24 09:39:30",Centro comercial Moctezuma,Mexico,43094.62,75,High Value
11083,"2014-07-07 01:11:17",Paris spécialités,France,43092.54,57,High Value
12187,"2023-07-16 13:08:34",Godos Cocina Típica,Spain,43091.74,52,High Value
17469,"2022-01-17 13:13:38",Familia Arquibaldo,Brazil,43089.77,58,High Value
14466,"2022-05-15 16:12:31",Furia Bacalhau e Frutos do Mar,Portugal,43083.14,76,High Value
17814,"2019-08-20 18:12:58",Comércio Mineiro,Brazil,43079.54,63,High Value
18081,"2013-01-05 12:16:05",Antonio Moreno Taquería,Mexico,43073.39,68,High Value
19849,"2021-07-09 13:05:51",Godos Cocina Típica,Spain,43072.9,53,High Value
21274,"2018-04-21 10:43:35",Chop-suey Chinese,Switzerland,43072.85,62,High Value
15822,"2013-12-30 12:05:44",Santé Gourmet,Norway,43068.44,47,High Value
15157,"2022-11-19 17:53:53",Paris spécialités,France,43067.65,68,High Value
18160,"2019-12-15 03:56:30",Piccolo und mehr,Austria,43061.55,62,High Value
26427,"2018-09-30 16:50:14",Richter Supermarkt,Switzerland,43057.81,66,High Value
20299,"2020-11-14 01:10:41",Ottilies Käseladen,Germany,43057.44,52,High Value
20580,"2020-02-07 21:27:11",Queen Cozinha,Brazil,43056.07,57,High Value
19070,"2014-03-16 12:17:27",Around the Horn,UK,43050.48,63,High Value
16980,"2013-12-05 15:32:57",Great Lakes Food Market,USA,43041.74,51,High Value
11466,"2013-07-09 13:25:48",Paris spécialités,France,43037.43,67,High Value
25639,"2017-08-29 20:16:00",Franchi S.p.A.,Italy,43029.64,64,High Value
17524,"2021-12-12 18:32:30",Rancho grande,Argentina,43028.48,47,High Value
24734,"2017-02-18 11:26:28",Rattlesnake Canyon Grocery,USA,43027.72,67,High Value
17483,"2020-11-28 22:33:45",Wilman Kala,Finland,43026.68,52,High Value
22469,"2020-06-12 13:08:00",Reggiani Caseifici,Italy,43025.5,64,High Value
17440,"2023-01-09 00:38:16",Great Lakes Food Market,USA,43019.15,65,High Value
21713,"2020-07-19 02:36:33",Lazy K Kountry Store,USA,43010.25,49,High Value
19656,"2017-12-21 01:26:40",The Cracker Box,USA,43009.06,60,High Value
16544,"2022-04-20 20:28:50",Wartian Herkku,Finland,43007.77,64,High Value
13211,"2017-09-12 16:40:32",Spécialités du monde,France,43007.55,57,High Value
26176,"2015-09-08 22:01:02",Around the Horn,UK,43006.1,62,High Value
11220,"2017-07-26 04:17:39",Mère Paillarde,Canada,42998.62,63,High Value
23183,"2015-10-13 05:29:24",La corne d'abondance,France,42997.67,67,High Value
24491,"2017-11-06 18:59:48",Ana Trujillo Emparedados y helados,Mexico,42992.4,73,High Value
22080,"2019-03-09 23:39:57",Alfreds Futterkiste,Germany,42987.82,66,High Value
24779,"2016-12-31 00:51:37",Tradição Hipermercados,Brazil,42987.37,54,High Value
17081,"2022-07-12 02:47:24",Cactus Comidas para llevar,Argentina,42986.18,57,High Value
18823,"2019-06-05 23:13:29",B's Beverages,UK,42981.34,61,High Value
17622,"2018-06-27 13:35:37",Ana Trujillo Emparedados y helados,Mexico,42972.52,63,High Value
25971,"2022-05-07 08:56:16",Königlich Essen,Germany,42965.52,61,High Value
20358,"2016-11-23 02:39:45",Familia Arquibaldo,Brazil,42957.02,59,High Value
25210,"2018-10-13 21:51:31",Ana Trujillo Emparedados y helados,Mexico,42955.99,65,High Value
19151,"2021-12-28 02:08:22",Wellington Importadora,Brazil,42951.14,65,High Value
13124,"2017-07-08 05:16:11",Folk och fä HB,Sweden,42947.9,57,High Value
25939,"2012-07-12 12:10:41",Simons bistro,Denmark,42942.83,64,High Value
12618,"2022-12-27 20:08:39",Reggiani Caseifici,Italy,42941.91,58,High Value
14816,"2012-10-07 07:00:59",Save-a-lot Markets,USA,42933.24,59,High Value
12222,"2019-07-08 21:42:46",Wartian Herkku,Finland,42927.11,69,High Value
17170,"2013-04-25 13:47:51",The Big Cheese,USA,42919.16,54,High Value
25676,"2012-07-31 05:41:11",Que Delícia,Brazil,42917.67,62,High Value
23663,"2022-07-15 07:04:00",Océano Atlántico Ltda.,Argentina,42914.7,43,High Value
19238,"2015-01-28 03:00:14",Suprêmes délices,Belgium,42913.46,57,High Value
11428,"2019-05-25 07:21:00",Eastern Connection,UK,42912.81,59,High Value
25984,"2020-08-09 12:38:30",Hungry Owl All-Night Grocers,Ireland,42908.93,67,High Value
21892,"2021-06-02 19:15:52",Folies gourmandes,France,42908.89,59,High Value
23467,"2019-05-07 01:50:16",France restauration,France,42906.65,57,High Value
14093,"2016-12-12 01:43:37",LILA-Supermercado,Venezuela,42904.98,57,High Value
18284,"2015-08-18 13:43:11",Pericles Comidas clásicas,Mexico,42901.33,62,High Value
18095,"2015-07-11 12:24:38",Island Trading,UK,42901.29,66,High Value
19367,"2016-08-03 22:31:30",Maison Dewey,Belgium,42900.39,50,High Value
24711,"2013-08-09 00:59:36",LILA-Supermercado,Venezuela,42896.92,55,High Value
16437,"2017-08-23 08:43:37",White Clover Markets,USA,42895.57,71,High Value
21214,"2012-09-23 03:14:33",Bólido Comidas preparadas,Spain,42895.34,51,High Value
26052,"2020-03-17 22:48:59",Ana Trujillo Emparedados y helados,Mexico,42893.88,58,High Value
25257,"2015-10-01 04:33:05",Vins et alcools Chevalier,France,42888.72,55,High Value
11665,"2020-02-13 16:22:35",Save-a-lot Markets,USA,42887.47,53,High Value
19174,"2013-02-06 01:35:04",Rancho grande,Argentina,42885.05,55,High Value
22578,"2013-03-23 16:02:09",Victuailles en stock,France,42884.67,58,High Value
18501,"2018-05-22 02:12:25",Die Wandernde Kuh,Germany,42870.97,55,High Value
19605,"2015-11-29 19:33:19",Trail's Head Gourmet Provisioners,USA,42856.8,67,High Value
11260,"2014-03-07 14:03:03",Furia Bacalhau e Frutos do Mar,Portugal,42853.65,47,High Value
23097,"2014-01-03 19:18:17",B's Beverages,UK,42852.48,48,High Value
21141,"2015-10-05 12:03:07",Gourmet Lanchonetes,Brazil,42848.52,63,High Value
19049,"2013-11-23 22:36:07",Santé Gourmet,Norway,42845.3,52,High Value
24688,"2013-05-25 03:02:56",Vaffeljernet,Denmark,42841.3,45,High Value
11339,"2019-11-23 04:31:53",Königlich Essen,Germany,42837.15,60,High Value
15446,"2020-08-07 21:47:56",Comércio Mineiro,Brazil,42836.65,52,High Value
23404,"2012-08-06 22:35:52",Consolidated Holdings,UK,42830.63,67,High Value
14500,"2018-02-02 10:32:01",Save-a-lot Markets,USA,42827.47,52,High Value
26340,"2022-02-10 18:36:59",Consolidated Holdings,UK,42822.66,65,High Value
22770,"2013-06-27 16:00:28",Ottilies Käseladen,Germany,42818.96,66,High Value
18199,"2021-08-13 13:35:22",Centro comercial Moctezuma,Mexico,42813.99,60,High Value
19952,"2021-12-31 12:26:33",Vaffeljernet,Denmark,42801.01,61,High Value
13822,"2022-02-27 03:10:17",Ottilies Käseladen,Germany,42800.96,44,High Value
13994,"2013-08-28 05:04:57",Bottom-Dollar Markets,Canada,42800.63,44,High Value
22247,"2016-12-22 04:41:35",Bottom-Dollar Markets,Canada,42798.27,72,High Value
11662,"2018-10-19 01:24:15",Galería del gastrónomo,Spain,42790.31,57,High Value
18471,"2013-05-13 04:05:10",Hungry Coyote Import Store,USA,42784.91,68,High Value
17619,"2014-08-11 00:33:37",B's Beverages,UK,42778.26,66,High Value
23332,"2019-05-06 23:48:38",Around the Horn,UK,42769.1,59,High Value
26298,"2012-09-11 02:29:15",Mère Paillarde,Canada,42762.16,54,High Value
21028,"2019-09-01 21:29:25",Around the Horn,UK,42759.78,52,High Value
22109,"2018-12-11 09:49:22",Suprêmes délices,Belgium,42759.37,64,High Value
15400,"2022-06-24 13:36:25",Piccolo und mehr,Austria,42753.15,68,High Value
24806,"2023-06-14 16:40:09",Queen Cozinha,Brazil,42752.15,59,High Value
13964,"2013-07-02 21:02:01",Bólido Comidas preparadas,Spain,42750.62,45,High Value
14696,"2018-02-28 02:52:05",Franchi S.p.A.,Italy,42750.45,65,High Value
23359,"2015-11-14 08:13:54",Wilman Kala,Finland,42743.79,59,High Value
16453,"2015-07-29 08:45:46",Richter Supermarkt,Switzerland,42741.74,54,High Value
11155,"2018-03-29 12:42:21",Rattlesnake Canyon Grocery,USA,42740.68,67,High Value
13950,"2016-12-08 07:08:48",Suprêmes délices,Belgium,42740.17,49,High Value
16049,"2016-01-23 20:02:25",Furia Bacalhau e Frutos do Mar,Portugal,42735.56,69,High Value
14911,"2023-06-18 17:47:42",Magazzini Alimentari Riuniti,Italy,42733.46,61,High Value
19880,"2013-10-08 18:16:34",Tortuga Restaurante,Mexico,42730.7,73,High Value
22987,"2023-01-31 00:31:59",Laughing Bacchus Wine Cellars,Canada,42725.69,58,High Value
24519,"2017-09-20 09:56:15",Paris spécialités,France,42713.14,63,High Value
22390,"2017-10-09 22:54:29",Old World Delicatessen,USA,42712.65,67,High Value
26469,"2013-01-06 21:00:22",Alfreds Futterkiste,Germany,42707.97,58,High Value
25125,"2021-08-11 14:49:52",Let's Stop N Shop,USA,42706.18,59,High Value
